T,Lbest,Lcur
871.518354666962,155736.764112577774,186772.688280787086
867.160762893628,155736.764112577774,197680.457228236279
862.824959079159,155736.764112577774,183125.063539693307
858.510834283764,155736.764112577774,191249.398502948228
854.218280112345,155736.764112577774,197001.580095327023
849.947188711783,155736.764112577774,173122.568285388319
845.697452768224,155736.764112577774,168492.967283488513
841.468965504383,155736.764112577774,173071.067223876918
837.261620676861,155736.764112577774,188403.029916889238
833.075312573477,155736.764112577774,176358.897244170599
828.909936010609,155736.764112577774,167921.270004513965
824.765386330556,150843.188763864688,159438.066475040483
820.641559398904,150843.188763864688,162310.172311800474
816.538351601909,150843.188763864688,180069.085669062450
812.455659843900,150843.188763864688,166961.952163400187
808.393381544680,150843.188763864688,171170.098779521795
804.351414636957,147246.449960581493,171766.637964288733
800.329657563772,147246.449960581493,168213.768125414470
796.328009275953,147246.449960581493,179563.186369999894
792.346369229573,147246.449960581493,181233.325145032868
788.384637383425,147246.449960581493,174449.828403917927
784.442714196508,147246.449960581493,168511.836249177461
780.520500625526,147246.449960581493,170227.891160041618
776.617898122398,147246.449960581493,155772.804096007312
772.734808631786,147246.449960581493,173464.368904130097
768.871134588627,147246.449960581493,178987.939891427639
765.026778915684,147246.449960581493,164024.496129936218
761.201645021106,146119.395303615049,174481.535146872833
757.395636796000,146119.395303615049,172847.445880737359
753.608658612020,146119.395303615049,163607.008903523005
749.840615318960,146119.395303615049,169605.084683026158
746.091412242365,146119.395303615049,165701.534388138651
742.360955181153,144314.717739635496,168063.138789588236
738.649150405248,144314.717739635496,160233.991441615188
734.955904653222,144314.717739635496,157268.229133856337
731.281125129955,144314.717739635496,169204.911598666775
727.624719504306,144314.717739635496,162940.040435860457
723.986595906784,144314.717739635496,154084.716227418423
720.366662927250,144314.717739635496,179226.251010028267
716.764829612614,144314.717739635496,169815.771542882576
713.181005464551,144314.717739635496,169445.592031024338
709.615100437228,144314.717739635496,155286.777717159363
706.067024935042,144314.717739635496,152609.470471926295
702.536689810367,142345.911702355981,167774.762977882987
699.024006361315,142345.911702355981,165622.958163217496
695.528886329509,142345.911702355981,159910.155477494030
692.051241897861,142345.911702355981,162345.953113346593
688.590985688372,142345.911702355981,159188.234060896793
685.148030759930,139512.615364479745,173396.348937206028
681.722290606130,139512.615364479745,156651.567555566173
678.313679153100,139512.615364479745,162804.218399303441
674.922110757334,139512.615364479745,174145.754316970822
671.547500203547,139512.615364479745,162993.754922171385
668.189762702530,139512.615364479745,162409.665883766138
664.848813889017,139512.615364479745,171375.922646760329
661.524569819572,139512.615364479745,155285.989160737721
658.216946970474,139512.615364479745,156170.557746447128
654.925862235622,139512.615364479745,154870.230830516288
651.651232924444,139512.615364479745,149018.275517987466
648.392976759821,139512.615364479745,157868.529490300454
645.151011876022,139512.615364479745,159763.037020733493
641.925256816642,139512.615364479745,144156.949093636271
638.715630532559,135077.446735784266,142281.800722200394
635.522052379896,135077.446735784266,145017.447710174893
632.344442117997,135077.446735784266,145428.647672487306
629.182719907407,135077.446735784266,143653.391215016250
626.036806307869,135077.446735784266,152404.482137218380
622.906622276330,135077.446735784266,165674.888543277135
619.792089164948,135077.446735784266,148333.098497629398
616.693128719124,134613.364521042444,138340.449435051181
613.609663075528,129828.513805124676,144781.227164356969
610.541614760150,129828.513805124676,152646.155130010709
607.488906686350,129828.513805124676,139064.058935185487
604.451462152918,129828.513805124676,148855.579953715089
601.429204842153,129828.513805124676,148566.808472100849
598.422058817942,129828.513805124676,138492.690995564306
595.429948523853,129828.513805124676,144653.464711650304
592.452798781233,129828.513805124676,147976.009850784583
589.490534787327,129828.513805124676,135071.683447177638
586.543082113391,129828.513805124676,147870.485028431111
583.610366702824,129828.513805124676,146301.756432493625
580.692314869310,129828.513805124676,143795.668157194712
577.788853294963,129828.513805124676,150269.476601681672
574.899909028488,129828.513805124676,151377.495301478455
572.025409483346,129828.513805124676,148054.384732811828
569.165282435929,129828.513805124676,150955.926913258911
566.319456023749,129828.513805124676,145171.954521986219
563.487858743630,129828.513805124676,136791.491472770373
560.670419449912,126835.754956287041,148141.455982056475
557.867067352663,126018.479556623264,132357.512032409722
555.077732015899,123594.717299406635,134932.334928896802
552.302343355820,123594.717299406635,144203.040103376057
549.540831639041,123594.717299406635,145788.317204149498
546.793127480846,123594.717299406635,140366.742832188611
544.059161843441,122335.759396811569,131731.043097528454
541.338866034224,122335.759396811569,134258.115024490398
538.632171704053,122335.759396811569,138213.590035490866
535.939010845533,122335.759396811569,141978.289495630132
533.259315791305,122335.759396811569,125692.642581445834
530.593019212349,122335.759396811569,128808.051409173160
527.940054116287,121943.813327285010,135545.264928404853
525.300353845705,121943.813327285010,135998.350388084742
522.673852076477,121943.813327285010,135610.523056529986
520.060482816095,121943.813327285010,140791.648021643545
517.460180402014,121943.813327285010,125748.211721961605
514.872879500004,121943.813327285010,134259.924628960522
512.298515102504,121943.813327285010,142498.218226945872
509.737022526991,121943.813327285010,141781.883114792901
507.188337414356,121943.813327285010,133425.940016799461
504.652395727285,121943.813327285010,148331.710223125410
502.129133748648,121943.813327285010,133643.345863447146
499.618488079905,121427.209915298852,123663.177490287722
497.120395639505,111847.210902124396,123673.639150659306
494.634793661308,111847.210902124396,123601.990301588536
492.161619693001,111847.210902124396,136387.261074575712
489.700811594536,111847.210902124396,132920.879913462151
487.252307536564,111847.210902124396,141401.282550785167
484.816045998881,111847.210902124396,140992.301773754705
482.391965768887,111847.210902124396,132925.373819259665
479.980005940042,111847.210902124396,129966.609728437688
477.580105910342,111847.210902124396,118265.237166993989
475.192205380790,111494.537474091150,118979.386095687471
472.816244353886,111494.537474091150,121887.582386435926
470.452163132117,111494.537474091150,115433.050258228948
468.099902316456,111494.537474091150,123560.274687101832
465.759402804874,111494.537474091150,126560.139593736094
463.430605790850,111494.537474091150,126213.657367281048
461.113452761895,111494.537474091150,118946.419491893263
458.807885498086,111494.537474091150,127429.958684159908
456.513846070595,111494.537474091150,120479.114358456995
454.231276840243,109893.202853242881,123540.670693792359
451.960120456041,109893.202853242881,114341.754220061252
449.700319853761,109893.202853242881,117471.673332304927
447.451818254492,109893.202853242881,122194.880551716706
445.214559163220,109893.202853242881,123348.815975493286
442.988486367404,109893.202853242881,124114.627505363911
440.773543935567,109542.814657570809,120891.810184605201
438.569676215889,109542.814657570809,126121.100244370464
436.376827834809,109542.814657570809,119575.657971255365
434.194943695635,109542.814657570809,119257.184204742793
432.023968977157,108914.473535195546,114174.819322942916
429.863849132271,108914.473535195546,116307.163680484155
427.714529886610,103737.443554234196,115592.510322817994
425.575957237177,103737.443554234196,120895.657986650753
423.448077450991,103737.443554234196,115192.972122192557
421.330837063736,103737.443554234196,114861.944789647663
419.224182878417,103737.443554234196,114231.187481401852
417.128061964025,103737.443554234196,110554.611865154191
415.042421654205,103737.443554234196,114911.616585044219
412.967209545934,103737.443554234196,125675.404717149315
410.902373498205,103737.443554234196,114278.092831487142
408.847861630714,101729.815871935309,104570.905550600408
406.803622322560,96300.977559102103,110311.785231853530
404.769604210947,96300.977559102103,116834.035552024987
402.745756189892,96300.977559102103,114586.665736537558
400.732027408943,96300.977559102103,107740.591021004060
398.728367271898,96300.977559102103,110305.562370705302
396.734725435539,96300.977559102103,117888.981960800083
394.751051808361,96300.977559102103,111028.676004474750
392.777296549319,96300.977559102103,108240.927885084762
390.813410066573,96300.977559102103,108289.811303245253
388.859343016240,96300.977559102103,109887.935598389857
386.915046301159,96300.977559102103,110249.077858938370
384.980471069653,96300.977559102103,111897.161671830982
383.055568714305,96300.977559102103,117866.645680614471
381.140290870733,96300.977559102103,113518.509296084929
379.234589416379,96300.977559102103,113694.385341504996
377.338416469297,96300.977559102103,98298.981309919531
375.451724386951,96300.977559102103,103448.241811865519
373.574465765016,96300.977559102103,103892.000159257674
371.706593436191,96300.977559102103,106931.168099027578
369.848060469010,96300.977559102103,105299.943911381721
367.998820166665,96300.977559102103,108032.244069146487
366.158826065832,96300.977559102103,101225.107302773511
364.328031935503,92199.830668298135,95135.592996146952
362.506391775825,92199.830668298135,106048.922317762001
360.693859816946,92199.830668298135,104902.840133735037
358.890390517861,92199.830668298135,109776.250380554426
357.095938565272,92199.830668298135,103157.323518467281
355.310458872446,92199.830668298135,100773.031950583128
353.533906578083,92199.830668298135,105753.438999707985
351.766237045193,92199.830668298135,98967.230616835441
350.007405859967,92199.830668298135,97922.344018475094
348.257368830667,92199.830668298135,98862.910026358630
346.516081986514,92199.830668298135,100735.189693120861
344.783501576581,92199.830668298135,107080.409736320435
343.059584068698,92199.830668298135,112589.213758002559
341.344286148355,92199.830668298135,104832.557487336264
339.637564717613,92199.830668298135,100497.431749507552
337.939376894025,92199.830668298135,102784.150065632115
336.249680009555,92199.830668298135,99326.897147697600
334.568431609507,92199.830668298135,96953.784867323833
332.895589451460,92199.830668298135,101666.651559459846
331.231111504202,92199.830668298135,103143.938607598699
329.574955946681,92199.830668298135,105127.184969695547
327.927081166948,92199.830668298135,100964.626077719367
326.287445761113,92199.830668298135,103026.602382736120
324.656008532308,92199.830668298135,103021.772285802552
323.032728489646,92199.830668298135,99557.530843802379
321.417564847198,90849.013844248751,91130.602701747717
319.810477022962,90849.013844248751,98209.279874562388
318.211424637847,90849.013844248751,99635.136428590660
316.620367514658,90849.013844248751,101540.136314820062
315.037265677085,90849.013844248751,94977.673646311479
