T,Lbest,Lcur
250.163326782998,522028.921025108662,535052.284672758076
248.912510149084,522028.921025108662,537827.542532664957
247.667947598338,522028.921025108662,529713.587897878373
246.429607860346,518155.443742343807,518155.443742343807
245.197459821045,515808.129141244513,518620.958585467597
243.971472521939,515281.620548620122,518398.182528950390
242.751615159330,511969.537886278180,513136.572603853594
241.537857083533,511395.384034333867,516421.789117969922
240.330167798115,501983.523055876838,503520.911502156639
239.128516959125,498294.728308969759,502780.524599410594
237.932874374329,498294.728308969759,503263.600110376603
236.743210002458,497979.518797249766,499803.143976162828
235.559493952445,496035.926230950106,498574.827056327194
234.381696482683,496035.926230950106,502814.244973127497
233.209788000270,496035.926230950106,504356.596055076167
232.043739060268,496035.926230950106,502504.403196743806
230.883520364967,486730.345339266467,486730.345339266467
229.729102763142,480972.610082126339,485381.093947107671
228.580457249326,474566.357794949843,475693.866714644886
227.437554963080,474245.886482781963,475709.374444179586
226.300367188264,464658.990880079335,467814.660861080163
225.168865352323,464658.990880079335,466316.891322629643
224.043021025561,460153.662341380666,467209.500486852485
222.922805920434,460153.662341380666,474157.122296732210
221.808191890831,460153.662341380666,470459.373818515101
220.699150931377,460153.662341380666,468849.936714739189
219.595655176720,460153.662341380666,462297.147334615525
218.497676900837,459390.933152845537,462600.688344863243
217.405188516333,457647.184256600100,458380.140632748429
216.318162573751,456047.905156547844,456376.953263714735
215.236571760882,456047.905156547844,458108.367548840120
214.160388902078,452010.359656184039,455809.974489766697
213.089586957567,450894.259948737686,451881.570056055614
212.024139022780,450894.259948737686,455893.040531546576
210.964018327666,450894.259948737686,455386.849423810141
209.909198236027,450894.259948737686,453262.027201407240
208.859652244847,447870.529446672357,455658.144624322886
207.815353983623,446026.208272826392,446026.208272826392
206.776277213705,446026.208272826392,447893.356980893528
205.742395827636,444787.063097910723,446686.029665675189
204.713683848498,444787.063097910723,449073.466927776171
203.690115429256,444787.063097910723,447780.635699519364
202.671664852109,444693.464940165519,444693.464940165519
201.658306527849,443576.884181303438,448120.984318895091
200.650014995210,443576.884181303438,454045.925513687602
199.646764920234,443576.884181303438,449156.398941649823
198.648531095632,443576.884181303438,448923.188362720481
197.655288440154,441217.033716128964,442271.630459881970
196.667011997953,441217.033716128964,444768.694510613510
195.683676937964,435361.605921920389,435361.605921920389
194.705258553274,433322.882225978596,433590.213630107755
193.731732260507,426702.109472665121,427797.473401248222
192.763073599205,426702.109472665121,428565.571850873064
191.799258231209,421029.251627016813,422591.221655507921
190.840261940053,420201.862853952509,421112.175560078176
189.886060630353,417173.494937839685,418670.990556661447
188.936630327201,417006.367112609674,417418.851335177897
187.991947175565,416422.409232903621,418322.178606757952
187.051987439687,413733.818419868301,415896.539198639395
186.116727502489,410664.335839737381,411045.810968000209
185.186143864976,410664.335839737381,418984.122963698464
184.260213145651,410664.335839737381,420412.471970140643
183.338912079923,410664.335839737381,418589.476969712414
182.422217519523,410664.335839737381,414013.602919413475
181.510106431926,409483.407527509786,412783.500153301517
180.602555899766,409483.407527509786,414491.012491139874
179.699543120267,409483.407527509786,418044.680710012035
178.801045404666,409483.407527509786,413428.334210285801
177.907040177643,409483.407527509786,413205.151233767276
177.017504976754,409483.407527509786,413467.167240905052
176.132417451871,409483.407527509786,410737.096361925593
175.251755364611,404475.804519485624,404901.608346439491
174.375496587788,402005.190587720135,402005.190587720135
173.503619104849,400466.702436067513,400648.910342004616
172.636101009325,399888.326349900046,403734.719649473322
171.772920504278,397408.859334443230,397408.859334443230
170.914055901757,393967.706301190483,394037.488843805331
170.059485622248,390716.290461932193,391226.734344092431
169.209188194137,387172.616864589159,389009.733446092578
168.363142253166,387172.616864589159,387927.819941367547
167.521326541900,385731.020819131518,386557.332217968768
166.683719909191,383658.918445894029,384420.168553172552
165.850301309645,382948.950701985159,387868.034309686336
165.021049803097,382948.950701985159,385566.383754808397
164.195944554081,380002.456446016324,380337.501657022804
163.374964831311,377307.757768859563,380605.163893029268
162.558090007154,377307.757768859563,378723.143808785535
161.745299557119,377307.757768859563,378901.573165191279
160.936573059333,377160.408013180888,377814.293629310268
160.131890194036,372172.931267044507,372860.443766513490
159.331230743066,368269.560293699440,368512.315716564131
158.534574589351,365008.418756164727,366760.831665226317
157.741901716404,365008.418756164727,366792.112967424619
156.953192207822,363901.027858531103,364528.047562138701
156.168426246783,361730.348129062273,361834.800353562809
155.387584115549,359918.796714026073,362604.654983687215
154.610646194971,359918.796714026073,362858.098929529369
153.837592963996,359918.796714026073,364334.847497670387
153.068404999176,356805.053460885829,357265.396241892595
152.303062974181,355436.230467693880,356379.875348973961
151.541547659310,354843.002261065121,355334.641928594152
150.783839921013,350736.082285865967,350824.067648944212
150.029920721408,348151.082643402391,351266.793474743085
149.279771117801,347890.697781793191,349023.044965183653
148.533372262212,344932.350970714120,345588.587940320838
147.790705400901,344932.350970714120,348661.699088705180
147.051751873896,344932.350970714120,349485.981678962882
146.316493114527,344932.350970714120,350326.939283850428
145.584910648954,344932.350970714120,347612.653062426485
144.856986095710,344611.109240785474,345966.300003584940
144.132701165231,344611.109240785474,347316.970328150084
143.412037659405,344611.109240785474,345122.040319025400
142.694977471108,344293.984149147291,344916.023859293375
141.981502583752,340807.791209438350,340807.791209438350
141.271595070834,340102.432902724016,341243.121628255059
140.565237095479,337379.309880175162,337379.309880175162
139.862410910002,336011.005651717947,337881.233760858886
139.163098855452,336011.005651717947,339841.958160270879
138.467283361175,336011.005651717947,340785.441784919647
137.774946944369,336011.005651717947,338361.971768044692
137.086072209647,336011.005651717947,336522.392146163213
136.400641848599,333769.940273485845,334855.617405993340
135.718638639356,329735.734566156869,329735.734566156869
135.040045446159,329103.433901850542,330101.178712890425
134.364845218928,328072.326210325176,328072.326210325176
133.693020992834,325450.759911926580,326100.236162513960
133.024555887869,323187.827439073357,323515.158595113608
132.359433108430,321855.094466352311,321855.094466352311
131.697635942888,318985.535096729756,320443.384686099191
131.039147763173,318985.535096729756,319350.867903419188
130.383952024358,317563.366961978725,318077.838073467836
129.732032264236,316581.883214350150,317867.793057727511
129.083372102915,315442.046581452654,316125.224078518164
128.437955242400,314003.770549602690,314003.770549602690
127.795765466188,313778.102933837508,316508.906370099809
127.156786638857,313778.102933837508,316520.401996030007
126.521002705663,313230.070108386455,313516.029812203196
125.888397692134,310759.469457158819,311459.114294101950
125.258955703674,309405.853812939487,309470.510770577472
124.632660925155,307730.325694496743,308152.720380057814
124.009497620530,307026.098931681016,309095.967358081194
123.389450132427,303507.500544190698,303509.139019760652
122.772502881765,303075.234856241499,303075.234856241499
122.158640367356,302108.355149321258,303757.448855313763
121.547847165519,300391.118612335238,300668.997503202816
120.940107929692,298170.740417112538,298838.488830605929
120.335407390043,297633.350287637790,298253.442526103405
119.733730353093,295660.783066756674,295931.969702852657
119.135061701327,294283.694867688813,295632.232084093092
118.539386392821,294003.349710325827,294245.291374302644
117.946689460857,292709.712880300358,292867.810433380946
117.356956013552,290529.988778468804,291081.681095425913
116.770171233485,288799.447786612203,289321.508107215690
116.186320377317,288602.645020613738,291982.478459040460
115.605388775431,288602.645020613738,291237.630295633804
115.027361831554,288602.645020613738,289782.933014735463
114.452225022396,288602.645020613738,291632.660552428570
113.879963897284,288602.645020613738,290380.409713748668
113.310564077797,287794.937607225904,287892.314686928003
112.744011257408,286005.225090949156,286303.070117132564
112.180291201121,286004.352662284742,287995.703084696608
111.619389745116,286004.352662284742,287700.902571005397
111.061292796390,286004.352662284742,287985.371988347615
110.505986332408,286004.352662284742,286643.428855740174
109.953456400746,285756.023055998958,285756.023055998958
109.403689118742,285270.785127722134,285857.725097194780
108.856670673149,284342.351760335034,284602.117566566158
108.312387319783,283249.410646321485,284487.009448265308
107.770825383184,282461.915379207348,282461.915379207348
107.231971256268,280610.658303393458,281017.845838257170
106.695811399987,280020.437528196198,280036.955381065956
106.162332342987,278856.828080383304,280446.275347140268
105.631520681272,277102.405291936651,277466.304778121412
105.103363077866,275754.110453726724,276240.081660086114
104.577846262476,275406.286489131046,275575.219591520727
104.054957031164,272878.764576443296,273341.394529149984
103.534682246008,272805.519113874238,273945.414522118692
103.017008834778,272805.519113874238,273671.061146155058
102.501923790604,272678.611102862691,273675.982106537325
101.989414171651,272678.611102862691,274541.815646736126
101.479467100793,272678.611102862691,275549.022777438804
100.972069765289,272678.611102862691,273732.899662795360
100.467209416462,270504.958433820982,270926.071160535212
99.964873369380,268843.937085982994,268843.937085982994
99.465049002533,268012.560992362793,268684.826003826922
98.967723757521,267861.532812856603,269024.915284557792
98.472885138733,267861.532812856603,269612.001291077700
97.980520713039,267861.532812856603,269782.598545407003
97.490618109474,267431.255501136009,267702.036432172928
97.003165018927,266169.841321892105,266425.996494380001
96.518149193832,264093.369164686068,264093.369164686068
96.035558447863,263572.682251310674,265129.831034353352
95.555380655624,263572.682251310674,265323.135876648477
95.077603752346,263572.682251310674,264683.794981606014
94.602215733584,262070.574852882477,262599.890659654513
94.129204654916,261517.424180791073,261796.813389992109
93.658558631641,261323.395779112703,262117.642979106779
93.190265838483,260518.677473227406,260797.433652838896
92.724314509291,259175.677938625013,259618.202496608545
92.260692936744,258178.894671873451,258971.434465595376
91.799389472060,257744.939997292095,258789.441411871376
91.340392524700,257704.136175481457,257883.645290928631
90.883690562077,257704.136175481457,258052.883949429990
90.429272109266,257704.136175481457,258404.716029746982
89.977125748720,256655.047663511417,257167.767313903692
89.527240119976,256635.382787163893,257595.282301427564
89.079603919376,256629.766398555599,256817.723995405046
88.634205899780,256101.286742489378,256496.813537085342
88.191034870281,255388.090482194762,255436.723330170615
87.750079695929,254321.253962304560,255013.761569160211
87.311329297450,253891.409993393027,253891.679890752217
86.874772650962,252700.449829406192,253214.771597011248
86.440398787708,252700.449829406192,253032.570465605706
86.008196793769,251765.528446296841,251850.559523085220
85.578155809800,250833.641219381796,250838.914147776668
85.150265030751,250342.520248718385,250492.315407310292
84.724513705597,250342.520248718385,250602.894740082149
84.300891137069,248455.522125753138,248908.469423198694
83.879386681384,247736.898886034905,247831.972628242132
83.459989747977,246860.450975310261,246885.682950181857
83.042689799237,245092.050439050130,245092.050439050130
82.627476350241,244908.649029582506,246212.162813761563
82.214338968490,244908.649029582506,245527.553563967143
81.803267273647,243379.329863477906,243839.600205902156
81.394250937279,241711.573389000434,242623.995537673123
80.987279682593,240443.169838963688,240715.705383907247
80.582343284180,240120.216818129265,240884.285196348123
80.179431567759,239098.719745930604,239194.170663555589
79.778534409920,239098.719745930604,240061.594212119584
79.379641737871,238995.588511806563,239022.015161459567
78.982743529181,237998.949494810513,238568.231899533828
78.587829811535,237998.949494810513,238873.498147978709
78.194890662478,237590.750417211355,237741.452527227171
77.803916209165,236828.953190952248,237435.418957981601
77.414896628119,236828.953190952248,237073.616415724449
77.027822144979,236828.953190952248,238019.656279115443
76.642683034254,236828.953190952248,238329.697374429117
76.259469619083,235977.666476355720,236031.845112847164
75.878172270987,233306.574910493422,233720.041315701499
75.498781409632,231981.639972402365,232170.703913709411
75.121287502584,231361.612449294858,231361.612449294858
74.745681065071,230489.676846354327,230535.477011844137
74.371952659746,229729.206092155364,229729.206092155364
74.000092896447,229337.669536056957,229691.928241012298
73.630092431965,228051.630351439904,228051.630351439904
73.261941969805,227973.796847272577,228496.009717774403
72.895632259956,227973.796847272577,228813.151413496264
72.531154098656,227616.756615717430,227616.756615717430
72.168498328163,226865.745240580058,227027.129202050739
71.807655836522,226365.076955964381,226448.705055024766
71.448617557340,225723.281615160231,225723.281615160231
71.091374469553,225336.647762761364,225414.686593979859
70.735917597205,224038.887768218410,224365.330064226262
70.382238009219,224038.887768218410,224693.154764282372
70.030326819173,223042.860356171412,223331.843679450743
69.680175185077,222526.388843489578,222792.053816811211
69.331774309152,221689.829462992959,221853.437888866873
68.985115437606,220517.714127817162,220666.125103305181
68.640189860418,219890.958775581967,219890.958775581967
68.296988911116,219191.959585845296,219191.959585845296
67.955503966560,217864.030229660129,217864.030229660129
67.615726446727,217659.508301181777,218494.560100422270
67.277647814494,217659.508301181777,218715.602159349801
66.941259575421,217659.508301181777,217867.476678435749
66.606553277544,217659.508301181777,217935.674799803528
66.273520511157,216483.729646916414,216539.602704972058
65.942152908601,215327.071807158791,215426.986174724589
65.612442144058,214920.739868040080,215970.376944450050
65.284379933337,214784.275475443108,215056.443789573648
64.957958033671,214486.165988300956,214694.019569637632
64.633168243502,213445.861220658408,213568.115998484340
64.310002402285,212921.424639551813,212921.424639551813
63.988452390274,212109.130269013665,212419.605801431724
63.668510128322,212109.130269013665,213114.351159836428
63.350167577681,212109.130269013665,212209.156654919556
63.033416739792,210793.677921683004,210793.677921683004
62.718249656093,210370.930711528199,210475.917807483871
62.404658407813,209299.867712305801,209359.215615700348
62.092635115774,209205.430151649285,209421.420573885756
61.782171940195,208573.168812789663,209292.685007119755
61.473261080494,208563.312067830411,208576.513580556813
61.165894775091,207306.297816880193,207359.747201834951
60.860065301216,207112.095849942358,207406.674236206221
60.555764974710,207112.095849942358,207284.523332734359
60.252986149836,206682.738038722193,207014.373558299238
59.951721219087,206682.738038722193,206730.751470920688
59.651962612992,205858.286632096744,205858.286632096744
59.353702799927,205847.136969335668,205994.612182116049
59.056934285927,204992.128573484893,205128.698377477413
58.761649614497,204153.075200263265,204153.075200263265
58.467841366425,204052.747141723259,204116.659904313099
58.175502159593,203502.203008924524,203564.903047356434
57.884624648795,203052.289561091398,203052.289561091398
57.595201525551,202493.827579780307,202771.758083858847
57.307225517923,202001.422990020801,202217.373030233517
57.020689390333,201362.300126390910,201492.268003765668
56.735585943382,200461.367708796548,200461.367708796548
56.451908013665,200196.663896122831,200359.631691553892
56.169648473597,200033.357495662145,200225.180469701154
55.888800231229,200033.357495662145,200537.905035086063
55.609356230072,199635.154178556229,199635.154178556229
55.331309448922,198314.034469531936,198314.034469531936
55.054652901677,197830.432270007965,197871.001185853209
54.779379637169,197770.399352203502,197796.639974701364
54.505482738983,197187.306689934456,197406.046403695393
54.232955325288,196376.962340294966,196717.245838676434
53.961790548662,195475.312460543733,195475.312460543733
53.691981595919,195019.501822437684,195019.501822437684
53.423521687939,194770.298036274704,194802.904931168421
53.156404079499,194423.214310437557,194488.646315678983
52.890622059102,194423.214310437557,194528.766504251951
52.626168948806,194243.142054619530,194496.116787843668
52.363038104062,193663.652531640517,193663.652531640517
52.101222913542,192062.875201287126,192062.875201287126
51.840716798974,191504.414795035904,191504.414795035904
51.581513214979,190583.785495039920,190583.785495039920
51.323605648904,190249.016714705329,190341.549438146030
51.066987620660,189643.891450179595,189643.891450179595
50.811652682557,189460.097428609151,190506.024314767099
50.557594419144,189281.864144983818,189281.864144983818
50.304806447048,188792.480212087976,188836.433605581289
50.053282414813,187112.477239035157,187112.477239035157
49.803016002739,186867.463072809362,186903.288922817970
49.554000922725,185878.809850333084,185959.780062414124
49.306230918112,184858.427779768244,184920.166902171477
49.059699763521,183957.874480660044,183957.874480660044
48.814401264703,183424.124500533624,183680.798960195098
48.570329258380,183288.823044945020,183564.897000304045
48.327477612088,183148.172792015510,183380.766165066132
48.085840224027,182881.255619374511,182881.255619374511
47.845411022907,182402.340246891195,182402.956069161592
47.606183967793,182300.938294124964,182573.648370025563
47.368153047954,182043.413574238832,182075.729284163652
47.131312282714,181566.088496922748,181681.715582188510
46.895655721301,181533.254018033884,181793.908555962989
46.661177442694,181086.526929298620,181086.526929298620
46.427871555481,179657.847485029866,179657.847485029866
46.195732197703,179360.103621377115,179403.591207071760
45.964753536715,178613.679576335213,178652.726806079969
45.734929769031,178539.194726614107,178558.501497919788
45.506255120186,178360.823895589943,178668.903543805500
45.278723844585,178161.942213485192,178161.942213485192
45.052330225362,176603.400215626258,176982.715032160922
44.827068574235,176365.212833992322,176476.914685112366
44.602933231364,176193.587226277537,176629.934231960797
44.379918565207,176062.815498369542,176085.734166070062
44.158018972381,175353.889050737402,175353.889050737402
43.937228877519,175058.046150518669,175218.881923014153
43.717542733132,175058.046150518669,175144.581955398520
43.498955019466,174615.319556644710,174672.184990442300
43.281460244369,173670.835353859264,173707.292635322869
43.065052943147,173390.806560905476,173390.806560905476
42.849727678431,173014.178345580411,173014.178345580411
42.635479040039,172974.400169228524,172974.400169228524
42.422301644839,172917.866180114186,172917.866180114186
42.210190136615,172626.913253515144,172639.096310952067
41.999139185932,172415.840095324471,172416.741329984157
41.789143490002,171610.636895615491,171610.636895615491
41.580197772552,171503.775780614116,171548.308065082383
41.372296783689,171503.775780614116,171584.917147879896
41.165435299771,171154.044824886398,171313.458849909279
40.959608123272,171004.410481392464,171112.415480835218
40.754810082655,169917.216180012154,169941.337297007121
40.551036032242,169512.652903154871,169570.627824933646
40.348280852081,169512.652903154871,169648.530477654334
40.146539447821,169348.896939222032,169668.396369675582
39.945806750581,169305.758811610227,169305.758811610227
39.746077716829,168758.636118585651,169159.976632571401
39.547347328244,168323.776804757275,168326.758541295741
39.349610591603,167389.698839640681,167397.059876029001
39.152862538645,167156.245170457492,167156.245170457492
38.957098225952,166603.986464086978,166603.986464086978
38.762312734822,166285.016922116687,166285.016922116687
38.568501171148,165615.046491246554,165615.046491246554
38.375658665292,165109.773919113562,165116.040132765163
38.183780371966,164677.230915570253,164677.230915570253
37.992861470106,164045.856576647435,164045.856576647435
37.802897162755,163810.771952232288,164020.531097380444
37.613882676942,163810.771952232288,163838.951693642855
37.425813263557,162685.838793206203,162685.838793206203
37.238684197239,162313.753001470206,162313.753001470206
37.052490776253,162313.753001470206,162351.635963231907
36.867228322372,162313.753001470206,162576.677760187711
36.682892180760,161956.667664670997,161956.667664670997
36.499477719856,161738.717674826999,161759.475034608331
36.316980331257,160851.866692798882,160851.866692798882
36.135395429601,160677.967811696173,160870.501274924754
35.954718452453,160677.967811696173,160746.920746201213
35.774944860190,160646.255248685338,160676.868381741835
35.596070135889,160629.453483687335,160716.067941892747
35.418089785210,160511.610808247060,160847.886453509069
35.240999336284,160511.610808247060,160575.083035068179
35.064794339602,160376.044427202636,160406.093209281622
34.889470367904,160074.695217993547,160104.201001588895
34.715023016065,159813.556653922657,159856.534055128926
34.541447900985,159813.556653922657,160019.266658713750
34.368740661480,159604.973168395285,159683.456728265068
34.196896958172,159401.096958979469,159401.096958979469
34.025912473381,159023.640852903802,159132.449150401197
33.855782911014,159023.640852903802,159154.119907454005
33.686503996459,158747.858644877444,158806.232475687342
33.518071476477,158632.501375562599,158648.915435704344
33.350481119095,158156.422478256718,158157.373526450392
33.183728713499,157708.018234672869,157726.009419413749
33.017810069932,157527.790721856407,157533.865552391711
32.852721019582,157300.123430610518,157300.123430610518
32.688457414484,157051.964279621141,157055.546132111107
32.525015127412,156851.561199285323,156851.561199285323
32.362390051775,156723.679718563799,156773.222042059497
32.200578101516,156349.275897332845,156358.146673136303
32.039575211008,155867.397264208412,155867.397264208412
31.879377334953,155356.589459122391,155356.589459122391
31.719980448278,154853.880505209818,154853.880505209818
31.561380546037,154354.689270393137,154354.689270393137
31.403573643307,154268.871856938989,154268.871856938989
31.246555775090,154215.014833568712,154572.315027917735
31.090322996215,154215.014833568712,154394.385079612228
30.934871381234,154047.137820949283,154047.137820949283
30.780197024328,153997.493740444130,153997.493740444130
30.626296039206,153749.038867168390,153768.382238887512
30.473164559010,153337.268620019866,153395.295637565723
30.320798736215,153284.005609431071,153507.751417961437
30.169194742534,153284.005609431071,153307.915116345510
30.018348768821,153151.707908770361,153151.707908770361
29.868257024977,152579.896124869148,152677.030982714117
29.718915739852,152234.113298388489,152247.907061015110
29.570321161153,152064.749766816269,152064.749766816269
29.422469555347,151927.474285716366,151927.474285716366
29.275357207570,151427.197932893061,151427.197932893061
29.128980421533,151179.163331218762,151215.597406439774
28.983335519425,150794.549514246173,150794.549514246173
28.838418841828,150523.686392747855,150523.686392747855
28.694226747619,150466.802043683943,150495.500236446387
28.550755613880,150285.946784655214,150285.946784655214
28.408001835811,150102.997552043438,150183.058716634783
28.265961826632,149913.820263181784,149943.302027947531
28.124632017499,149736.271434413298,149736.271434413298
27.984008857411,149342.867789948592,149359.529200037476
27.844088813124,149107.500919223297,149107.500919223297
27.704868369059,148915.394310895004,148915.394310895004
27.566344027213,148915.394310895004,148918.262683390029
27.428512307077,148578.919412718533,148578.919412718533
27.291369745542,148426.873326194414,148426.873326194414
27.154912896814,147851.813704468630,147851.813704468630
27.019138332330,147610.982216611214,147610.982216611214
26.884042640669,147610.982216611214,147713.265723365010
26.749622427465,147610.982216611214,147840.510703908047
26.615874315328,147610.982216611214,147671.028890040732
26.482794943751,147390.783985406510,147390.783985406510
26.350380969032,147166.025841949333,147166.025841949333
26.218629064187,147046.202579772682,147269.626578324882
26.087535918866,147046.202579772682,147221.623223378614
25.957098239272,146766.795885606174,146766.795885606174
25.827312748076,146208.024273822200,146208.024273822200
25.698176184335,145883.594554712094,145888.379938325234
25.569685303414,145773.949213386193,145815.734159602376
25.441836876897,145312.810616557603,145312.810616557603
25.314627692512,145094.005356155802,145111.433509014605
25.188054554049,144996.099726447632,145087.858731198765
25.062114281279,144996.099726447632,145093.436879860761
24.936803709873,144857.689032664668,144857.689032664668
24.812119691323,144331.722463927726,144331.722463927726
24.688059092867,144284.911222125695,144287.768984771363
24.564618797403,143942.033612287662,143942.033612287662
24.441795703416,143762.044119228201,143830.114742229838
24.319586724898,143606.355773479561,143611.172907290194
24.197988791274,143606.355773479561,143675.438854970882
24.076998847318,143528.156076211075,143528.156076211075
23.956613853081,143333.233455756039,143333.233455756039
23.836830783816,142820.743773380731,142911.240101611533
23.717646629897,142650.507535772165,142733.664878091367
23.599058396747,142533.438840460934,142542.316761418071
23.481063104763,142496.926977446623,142512.980968133925
23.363657789239,142489.206207680370,142567.009530159674
23.246839500293,142316.323608540115,142316.323608540115
23.130605302792,142176.460810737190,142215.177293832880
23.014952276278,142039.168408865808,142039.168408865808
22.899877514896,142030.413944262982,142150.532957456191
22.785378127322,141952.658603868214,141990.426010850002
22.671451236685,141621.312196468411,141659.759282591695
22.558093980502,141621.312196468411,141647.191282892163
22.445303510599,141322.283970371558,141322.283970371558
22.333076993046,141008.992118458002,141062.832030811551
22.221411608081,141008.992118458002,141118.928906850284
22.110304550041,141008.992118458002,141102.585284624656
21.999753027291,140768.319034326239,140768.319034326239
21.889754262154,140625.724105863628,140625.724105863628
21.780305490843,140461.945670524670,140461.945670524670
21.671403963389,140339.017801387381,140393.927990414115
21.563046943572,140339.017801387381,140390.268021351716
21.455231708854,140300.699005982897,140300.699005982897
21.347955550310,140300.699005982897,140382.575040069991
21.241215772559,140258.688074888021,140258.688074888021
21.135009693696,140235.802873300010,140263.893259042263
21.029334645227,140216.049132987973,140217.837470816390
20.924187972001,140172.217792028474,140218.442215225979
20.819567032141,139894.933551016671,139898.204277807497
20.715469196980,139894.933551016671,139932.614257249981
20.611891850996,139457.790833218547,139494.486520649079
20.508832391741,139068.771312714001,139070.858747590595
20.406288229782,139017.068638569413,139017.068638569413
20.304256788633,138976.779680626991,138996.223299209290
20.202735504690,138644.493665856804,138644.493665856804
20.101721827166,138435.215325615107,138435.215325615107
20.001213218030,138239.698300072167,138239.698300072167
19.901207151940,137946.628747821698,137946.628747821698
19.801701116181,137738.538232078048,137738.538232078048
19.702692610600,137727.743976037018,137763.958184310148
19.604179147547,137727.743976037018,137816.020890285989
19.506158251809,137656.111358852941,137656.111358852941
19.408627460550,137624.162857931689,137656.958319460973
19.311584323247,137374.491065586102,137386.752312180644
19.215026401631,137345.299700063857,137345.299700063857
19.118951269623,137334.038206690369,137335.115374530578
19.023356513275,137088.106270533201,137088.106270533201
18.928239730708,136807.402358214138,136815.248767973913
18.833598532055,136535.869980830699,136548.607948782796
18.739430539394,136465.769002732093,136465.769002732093
18.645733386698,136283.956592453411,136283.956592453411
18.552504719764,136230.167317055108,136230.167317055108
18.459742196165,136100.908716597303,136100.908716597303
18.367443485184,136032.894050234609,136032.894050234609
18.275606267758,136032.894050234609,136032.894050234609
18.184228236420,135598.249574691465,135598.249574691465
18.093307095238,135500.093555692263,135516.956258964841
18.002840559761,135293.896520602837,135296.019859048800
17.912826356963,134704.565281041694,134704.565281041694
17.823262225178,134501.347373618250,134501.347373618250
17.734145914052,134262.461748063128,134262.461748063128
17.645475184482,133859.251356247260,133859.251356247260
17.557247808559,133350.129472136614,133350.129472136614
17.469461569516,133244.003615349560,133369.429814221628
17.382114261669,133244.003615349560,133322.769421721023
17.295203690360,133244.003615349560,133312.792767448875
17.208727671909,133244.003615349560,133270.928531211277
17.122684033549,132961.095529627986,132961.095529627986
17.037070613381,132923.247248339292,132923.247248339292
16.951885260314,132641.411645804183,132641.411645804183
16.867125834013,132592.928664308361,132592.928664308361
16.782790204843,132592.928664308361,132618.420210653945
16.698876253819,132513.585449933918,132513.585449933918
16.615381872550,132344.642262341309,132344.642262341309
16.532304963187,132321.314598512283,132357.237730174791
16.449643438371,132289.244952456909,132332.604925894120
16.367395221179,132130.310841865925,132130.310841865925
16.285558245073,132093.588662766619,132096.822940476675
16.204130453848,131789.193514604558,131789.193514604558
16.123109801579,131688.302446265647,131688.302446265647
16.042494252571,131604.858148866973,131604.858148866973
15.962281781308,131430.706335013005,131453.377783366741
15.882470372401,131329.929567743704,131329.929567743704
15.803058020539,131163.419740589452,131184.286911057919
15.724042730437,131144.574960483558,131144.574960483558
15.645422516784,131074.528901265905,131076.901278272853
15.567195404200,131074.228394154896,131078.158514175942
15.489359427179,130885.804977729218,130885.804977729218
15.411912630044,130851.999465174740,130851.999465174740
15.334853066893,130683.548340420341,130690.559922858884
15.258178801559,130672.476733038086,130716.917992497882
15.181887907551,130582.614639128704,130582.614639128704
15.105978468013,130521.319280313095,130521.319280313095
15.030448575673,130505.757908378568,130505.757908378568
14.955296332795,130336.535505303415,130360.268767287067
14.880519851131,130238.340585609782,130238.340585609782
14.806117251875,130238.340585609782,130253.303299989566
14.732086665616,130238.340585609782,130345.739539380957
14.658426232288,130238.340585609782,130310.011055934927
14.585134101126,130140.090918965085,130140.090918965085
14.512208430621,129888.450629215731,129888.450629215731
14.439647388468,129796.267302256907,129796.267302256907
14.367449151525,129577.308543295265,129577.308543295265
14.295611905768,129577.308543295265,129661.340894740672
14.224133846239,129577.308543295265,129721.442940729656
14.153013177008,129455.372489117799,129455.372489117799
14.082248111123,129115.321318126662,129116.694892055413
14.011836870567,128961.323756436759,128961.323756436759
13.941777686214,128932.742016453034,128944.441311355404
13.872068797783,128854.814292468422,128854.814292468422
13.802708453794,128799.202904565391,128799.202904565391
13.733694911525,128705.453585777781,128714.582816016758
13.665026436968,128397.529702638334,128397.529702638334
13.596701304783,127923.276328102103,127923.276328102103
13.528717798259,127787.299593011485,127792.156203197548
13.461074209267,127772.598207643605,127772.598207643605
13.393768838221,127767.253937093905,127767.253937093905
13.326799994030,127684.919853531843,127684.919853531843
13.260165994060,127525.606920103121,127525.606920103121
13.193865164090,127472.012757245902,127472.012757245902
13.127895838269,126939.254770114145,126939.254770114145
13.062256359078,126939.254770114145,126943.026819225110
12.996945077282,126687.017124412916,126720.488910405606
12.931960351896,126670.779962244836,126670.779962244836
12.867300550137,126665.388268964089,126666.960429716186
12.802964047386,126590.289518390899,126590.289518390899
12.738949227149,126578.109010204018,126578.109010204018
12.675254481013,126578.109010204018,126589.883483588434
12.611878208608,126201.868649271419,126201.868649271419
12.548818817565,126143.171500407989,126143.171500407989
12.486074723477,126105.159182640695,126132.654614503263
12.423644349860,126105.159182640695,126166.029406604241
12.361526128111,126105.159182640695,126123.960441251664
12.299718497470,126105.159182640695,126139.434289721801
12.238219904983,125892.230817551812,125892.230817551812
12.177028805458,125775.827261313985,125775.827261313985
12.116143661430,125775.827261313985,125796.531690467673
12.055562943123,125745.588020762094,125748.325833769311
11.995285128408,125683.626134051010,125683.626134051010
11.935308702766,125604.837403416983,125604.837403416983
